  2013   1   3   6  30  637.9912   13.3666   12.7768  434.5425  640.2007  228.8844  434.5425  640.2007  228.8844 
  2013   1   3   7   0  605.5479   12.0238   12.7753  434.3916  639.9028  228.8803  434.3916  639.9028  228.8803 
  2013   1   3   7  30  617.6342   13.3964   12.2664  452.0258  701.3023  202.7492  452.0258  701.3023  202.7492 
  2013   1   3   8   0  614.8210   13.1411   12.5309  427.1084  622.3468  231.8700  427.1084  622.3468  231.8700 
  2013   1   3   8  30  652.2064   13.9965   12.5477  427.2796  622.9854  231.5739  427.2796  622.9854  231.5739 
  2013   1   3   9   0  653.0410   14.5652   12.0588  435.1204  654.8838  215.3571  435.1204  654.8838  215.3571 
  2013   1   3   9  30  594.8804   12.4123   13.0054  478.6104  748.5425  208.6783  478.6104  748.5425  208.6783 
  2013   1   3  10   0  595.3771   12.3713   13.0336  479.6318  751.2517  208.0120  479.6318  751.2517  208.0120 
  2013   1   3  10  30  653.0545   13.9320   13.1099  482.4581  759.2410  205.6752  482.4581  759.2410  205.6752 
  2013   1   3  11   0  626.8878   12.5408   12.9405  474.2194  736.5481  211.8907  474.2194  736.5481  211.8907 
  2013   1   3  11  30  576.5023   12.0351   12.4749  426.5680  620.4850  232.6511  426.5680  620.4850  232.6511 
  2013   1   3  12   0  594.8904   11.8101   12.5901  427.7554  624.7570  230.7538  427.7554  624.7570  230.7538 
  2013   1   3  12  30  627.0648   13.1757   13.6433  486.5238  769.2543  203.7932  486.5238  769.2543  203.7932 
  2013   1   3  13   0  621.7362   13.7258   12.1508  444.0541  674.7981  213.3100  444.0541  674.7981  213.3100 
  2013   1   3  13  30  555.4714   11.3867   12.3627  425.0803  617.6446  232.5160  425.0803  617.6446  232.5160 
  2013   1   3  14   0  613.7026   12.0787    9.4843  259.4825  338.9147  180.0503  259.4825  338.9147  180.0503 
  2013   1   3  14  30  643.9150   14.2608   10.9462  284.9610  308.5442  261.3779  284.9610  308.5442  261.3779 
  2013   1   3  15   0  567.3113   11.3493   11.4299  304.2320  353.1382  255.3257  304.2320  353.1382  255.3257 
  2013   1   3  15  30  637.6461   13.2837   10.8351  277.7060  322.7161  232.6959  277.7060  322.7161  232.6959 
  2013   1   3  16   0  610.0535   12.0323   11.5697  303.0501  337.9188  268.1813  303.0501  337.9188  268.1813 
  2013   1   3  16  30  643.4548   13.9718   11.8094  321.5353  381.7843  261.2863  321.5353  381.7843  261.2863 
  2013   1   3  17   0  582.9528   12.0812   12.1040  439.7173  662.0880  217.3467  439.7173  662.0880  217.3467 
  2013   1   3  17  30  589.1818   12.2179   11.4206  303.7454  349.1514  258.3394  303.7454  349.1514  258.3394 
  2013   1   3  18   0  650.6395   15.2111   11.1107  294.4143  313.4331  275.3955  294.4143  313.4331  275.3955 
  2013   1   3  18  30  653.3086   14.1496   10.4787  302.3256  381.7484  222.9027  302.3256  381.7484  222.9027 
  2013   1   3  19   0  590.6530   12.0727   12.3718  425.3524  618.0357  232.6691  425.3524  618.0357  232.6691 
  2013   1   3  19  30  565.2059   11.9538   12.9515  475.4581  739.9701  210.9462  475.4581  739.9701  210.9462 
  2013   1   3  20   0  628.8656   12.8196   12.0860  437.8679  657.7737  217.9622  437.8679  657.7737  217.9622 
  2013   1   3  20  30  518.7780   10.7531   11.7233  304.4449  358.4628  250.4269  304.4449  358.4628  250.4269 
  2013   1   3  21   0  501.9652   10.8490   12.5027  426.8330  621.3566  232.3093  426.8330  621.3566  232.3093 
  2013   1   3  21  30  588.5065   12.2175   11.9451  393.3357  546.9600  239.7113  393.3357  546.9600  239.7113 
  2013   1   3  22   0  444.3554   10.2417   11.4057  303.0066  343.3588  262.6545  303.0066  343.3588  262.6545 
  2013   1   3  22  30  498.8439   10.4505   11.9003  377.7378  520.4110  235.0646  377.7378  520.4110  235.0646 
  2013   1   3  23   0  576.3779   11.4576   12.0919  438.4774  659.0676  217.8872  438.4774  659.0676  217.8872 
  2013   1   3  23  30  468.8476   10.2884   12.1425  443.3584  672.6255  214.0913  443.3584  672.6255  214.0913 
  2013   1   4   0   0  570.2426   11.6698   13.2158  480.6411  753.6278  207.6544  480.6411  753.6278  207.6544 
  2013   1   4   0  30  562.2571   11.5718   12.0142  420.9040  612.7165  229.0915  420.9040  612.7165  229.0915 
  2013   1   4   1   0  574.2941   11.5236    9.6205  255.9035  324.9009  186.9060  255.9035  324.9009  186.9060 
  2013   1   4   1  30  621.1058   12.3882   10.6676  282.6496  324.4743  240.8248  282.6496  324.4743  240.8248 
  2013   1   4   2   0  641.3290   13.0012   10.4577  295.8381  356.8643  234.8119  295.8381  356.8643  234.8119 
  2013   1   4   2  30  634.7291   13.2118   11.5971  304.1472  343.9897  264.3047  304.1472  343.9897  264.3047 
  2013   1   4   3   0  653.0688   13.2406   12.2920  446.9890  680.3727  213.6053  446.9890  680.3727  213.6053 
  2013   1   4   3  30  632.2994   12.6750   11.6886  303.8934  351.0358  256.7511  303.8934  351.0358  256.7511 
  2013   1   4   4   0  633.6120   12.8026   11.0365  292.0506  311.0208  273.0803  292.0506  311.0208  273.0803 
  2013   1   4   4  30  607.7866   12.0804   12.2934  443.1162  665.7754  220.4570  443.1162  665.7754  220.4570 
  2013   1   4   5   0  532.3347   10.9898    9.8153  249.3158  313.7773  184.8543  249.3158  313.7773  184.8543 
  2013   1   4   5  30  565.5978   11.9232   11.1283  294.8482  313.7117  275.9847  294.8482  313.7117  275.9847 
  2013   1   4   6   0  472.1388   10.3078   10.2873  217.0006  338.4951   95.5060  217.0006  338.4951   95.5060 
  2013   1   4   6  30  370.0600    9.0413   11.8475  343.6694  426.1769  261.1618  343.6694  426.1769  261.1618 
  2013   1   4   7   0  319.9755    8.7131   11.5941  304.0583  343.4525  264.6641  304.0583  343.4525  264.6641 
  2013   1   4   7  30  335.5113    8.7726   11.8331  334.2624  404.5466  263.9783  334.2624  404.5466  263.9783 
  2013   1   4   8   0  420.9911    9.9229   11.3429  300.4380  326.8270  274.0489  300.4380  326.8270  274.0489 
  2013   1   4   8  30  327.2714    8.8646   10.8907  280.4474  316.4398  244.4550  280.4474  316.4398  244.4550 
  2013   1   4   9   0  356.1185    9.0245   10.4355  294.8661  351.2744  238.4578  294.8661  351.2744  238.4578 
  2013   1   4   9  30  479.7956   10.0515   10.5158  303.3593  393.9325  212.7860  303.3593  393.9325  212.7860 
  2013   1   4  10   0  452.0573    9.9818   10.1787  227.5009  326.7274  128.2745  227.5009  326.7274  128.2745 
  2013   1   4  10  30  328.4422    8.5737    9.8806  242.3314  312.8008  171.8619  242.3314  312.8008  171.8619 
  2013   1   4  11   0  244.4763    7.7130    9.8992  234.7612  320.4185  149.1040  234.7612  320.4185  149.1040 
  2013   1   4  11  30  322.5838    8.7038    8.6777  255.5292  332.8091  178.2493  255.5292  332.8091  178.2493 
  2013   1   4  12   0  542.6199   11.0553    8.9801  266.8871  362.4341  171.3401  266.8871  362.4341  171.3401 
  2013   1   4  12  30  404.0927    9.4611    9.2102  227.6547  327.8262  127.4831  227.6547  327.8262  127.4831 
  2013   1   4  13   0  340.7935    8.8657    8.9198  254.2215  321.0083  187.4347  254.2215  321.0083  187.4347 
